category,title,description,og:url,start_time,end_time,latitude,longitude,image,event_id,category_ai,category_1,category_2,category_3
Charity & Social Causes,IAW NYC: Making Strides at Central Park for Breast Cancer Awareness Walk,Be part of the movement that turns hope into action—one stride at a time.,https://www.eventbrite.com/e/iaw-nyc-making-strides-at-central-park-for-breast-cancer-awareness-walk-tickets-1731001675609,2025-10-19T08:00:00-04:00,2025-10-19 12:00:00-04:00,40.773502,-73.9789261,https://cdn.evbuc.com/images/1131623553/120864962523/1/logo.20250922-173039,1731001675609,"Charity & Social Causes, Health & Fitness, Community & Culture",Charity & Social Causes,Health & Fitness,Community & Culture
Charity & Social Causes,Pace For Purpose Crew Love Run 3.0,"Lace up for Pace For Purpose & Crew Love Run 3.0! Run, sweat & spread love with your crew while moving for a cause that matters.",https://www.eventbrite.com/e/pace-for-purpose-crew-love-run-30-tickets-1715386440019,2025-10-18T08:30:00-04:00,2025-10-18 16:00:00-04:00,40.801928,-73.91067579999999,https://cdn.evbuc.com/images/1135780863/156349101862/1/logo.20250925-222034,1715386440019,"Health & Fitness, Charity & Social Causes, Community & Culture",Health & Fitness,Charity & Social Causes,Community & Culture
Charity & Social Causes,2025 New York Walk with Us to Cure Lupus,Lupus Research Alliance Invites New York Metro Community to Walk with Us to Cure Lupus October 18.,https://www.eventbrite.com/e/2025-new-york-walk-with-us-to-cure-lupus-tickets-1526893532659,2025-10-18T08:00:00-04:00,2025-10-18 11:00:00-04:00,40.7648801,-74.0008306,https://cdn.evbuc.com/images/1080508433/2844182252611/1/logo.20250724-143220,1526893532659,"Health & Fitness, Charity & Social Causes, Community & Culture",Health & Fitness,Charity & Social Causes,Community & Culture
Charity & Social Causes,MILES TOWARD A MOVEMENT,"Miles Toward a Movement is a virtual fundraiser that allows you to choose your course, movement, and donation amount.",https://www.eventbrite.com/e/miles-toward-a-movement-tickets-1470990786039,2025-09-26T10:00:00-04:00,2025-09-29 00:00:00-04:00,40.7500267,-73.9754014,https://cdn.evbuc.com/images/1068385273/243990095259/1/logo.20250707-203633,1470990786039,"Charity & Social Causes, Health & Fitness, Community & Culture",Charity & Social Causes,Health & Fitness,Community & Culture
Charity & Social Causes,Gardening at Ralph Ellison Memorial,Come join us to steward the garden beds at Ralph Ellison Memorial,https://www.eventbrite.com/e/gardening-at-ralph-ellison-memorial-tickets-996061315207,2024-08-24T09:00:00-04:00,2026-03-28 11:00:00-04:00,40.8304495,-73.94975099999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F828321719%2F314449838937%2F1%2Foriginal.20240816-113509?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2560%2C1280&s=4867e55a82039e1431cd256ded8cd1e1,996061315207,"Community & Culture, Charity & Social Causes, Home & Lifestyle",Community & Culture,Charity & Social Causes,Home & Lifestyle
Charity & Social Causes,Night of Ten Thousand Sandwiches (NOTTS) 2025!,Free food & access to all NJ non-profits/resources  for homeless individuals and low-income families! **Free transportation available!**,https://www.eventbrite.com/e/night-of-ten-thousand-sandwiches-notts-2025-tickets-1341412433699,2025-10-18T12:00:00-04:00,2025-10-18 16:00:00-04:00,40.7281661,-74.1758351,https://cdn.evbuc.com/images/1035467113/271620830914/1/logo.20250520-234842,1341412433699,"Food & Drink, Charity & Social Causes, Community & Culture",Food & Drink,Charity & Social Causes,Community & Culture
Charity & Social Causes,The Bravest Fall Festival & Fundraiser,"Get ready to enjoy a day filled with family, fun games, and exciting surprises at The Bravest Fall Festival & Fundraiser!",https://www.eventbrite.com/e/the-bravest-fall-festival-fundraiser-tickets-1511203172369,2025-10-11T12:00:00-04:00,2025-10-11 17:00:00-04:00,40.6023673,-74.16899889999999,https://cdn.evbuc.com/images/1078357973/206807410754/1/logo.20250722-000017,1511203172369,"Community & Culture, Charity & Social Causes, Food & Drink",Community & Culture,Charity & Social Causes,Food & Drink
Charity & Social Causes,Times Square Durga Puja 2025,Join us for the vibrant and colorful celebration of Durga Puja in the heart of Times Square in 2025!,https://www.eventbrite.com/e/times-square-durga-puja-2025-tickets-1647570901919,2025-10-03T10:00:00-04:00,2025-10-04 10:00:00-04:00,40.7587254,-73.98772579999999,https://cdn.evbuc.com/images/1109750533/2883011427431/1/logo.20250831-051348,1647570901919,"Community & Culture, Music, Charity & Social Causes",Community & Culture,Music,Charity & Social Causes
Charity & Social Causes,My Sisters Lighthouse 15th Annual Walk+Festival Against Domestic Violence,"Bring your Noisemakers, Signs, and Voices to Raise Awareness and Support Victims and Survivors of Domestic Violence!  ***wear purple***",https://www.eventbrite.com/e/my-sisters-lighthouse-15th-annual-walkfestival-against-domestic-violence-tickets-1628610902049,2025-10-04T10:00:00-04:00,2025-10-04 17:00:00-04:00,40.7321343,-74.17361,https://cdn.evbuc.com/images/1104445423/184005154504/1/logo.20250825-155210,1628610902049,"Charity & Social Causes, Community & Culture, Health & Fitness",Charity & Social Causes,Community & Culture,Health & Fitness
Charity & Social Causes,4th Annual A Mile in Their Shoes Domestic Violence Walk & Family Festival,"Join us for the 4th Annual Domestic Violence Walk & Family Festival - walk, raise awareness, and enjoy a fun day with family and friends",https://www.eventbrite.com/e/4th-annual-a-mile-in-their-shoes-domestic-violence-walk-family-festival-tickets-1617463339389,2025-10-04T12:00:00-04:00,2025-10-04 15:00:00-04:00,40.6008954,-74.1583113,https://cdn.evbuc.com/images/1104686623/303240611781/1/logo.20250825-192144,1617463339389,"Charity & Social Causes, Health & Fitness, Community & Culture",Charity & Social Causes,Health & Fitness,Community & Culture
Charity & Social Causes,3rd Annual Kindness Carnival™,"Kindness Carnival™ is back! FREE inflatables, food, haircuts & more as we stand together against bullying.",https://www.eventbrite.com/e/3rd-annual-kindness-carnivaltm-tickets-1505734645859,2025-10-04T13:00:00-04:00,2025-10-04 17:00:00-04:00,40.68913730000001,-73.74288709999999,https://cdn.evbuc.com/images/1077358683/1747409558033/1/logo.20250720-174747,1505734645859,"Community & Culture, Charity & Social Causes, Food & Drink",Community & Culture,Charity & Social Causes,Food & Drink
Charity & Social Causes,Swing for the City,"Come join us at Swing for the City, where well be enjoying some golf for a great cause. All golf levels welcome!",https://www.eventbrite.com/e/swing-for-the-city-tickets-1676684020039,2025-11-07T18:30:00-05:00,2025-11-07 20:30:00-05:00,40.7484018,-73.9892996,https://cdn.evbuc.com/images/1117747303/2893172319251/1/logo.20250908-173704,1676684020039,"Charity & Social Causes, Health & Fitness, Community & Culture",Charity & Social Causes,Health & Fitness,Community & Culture
Charity & Social Causes,Green Drinks Brooklyn,Are you interested in sustainability or environmental issues. Meet some like minded folks in casual setting.,https://www.eventbrite.com/e/green-drinks-brooklyn-tickets-1557487148989,2025-08-20T18:00:00-04:00,2025-12-17 22:00:00-05:00,40.6941004,-74.0004977,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1087950063%2F2855009516611%2F1%2Foriginal.20250804-183009?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C31%2C576%2C288&s=0346b737855568a24aab2622960af279,1557487148989,"Community & Culture, Food & Drink, Charity & Social Causes",Community & Culture,Food & Drink,Charity & Social Causes
Charity & Social Causes,JJ Byrne Playground Cleanup at the Old Stone House - Fall 2025,Get ready to make a splash and help us beautify the park!,https://www.eventbrite.com/e/jj-byrne-playground-cleanup-at-the-old-stone-house-fall-2025-tickets-1647142259839,2025-10-04T08:45:00-04:00,2025-10-04 10:00:00-04:00,40.67271249999999,-73.9840273,https://cdn.evbuc.com/images/1116768093/22990859294/1/logo.20250907-183005,1647142259839,"Community & Culture, Charity & Social Causes, Home & Lifestyle",Community & Culture,Charity & Social Causes,Home & Lifestyle
Charity & Social Causes,Gotham Gators Give Back Fall Series: NOVEMBER - The NYC Marathon,The Gotham Gator Club invites you to volunteer with New York Road Runners for the 2025 New York City Marathon. Register with NYRR by 9/30.,https://www.eventbrite.com/e/gotham-gators-give-back-fall-series-november-the-nyc-marathon-tickets-714084575187,2025-11-02T11:30:00-05:00,2025-11-02 16:30:00-05:00,40.7127753,-74.0059728,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F590788689%2F196442804848%2F1%2Foriginal.20190909-204333?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=111%2C0%2C628%2C314&s=cfd73e7119d32e867248cb83b27b6243,714084575187,"Health & Fitness, Charity & Social Causes, Community & Culture",Health & Fitness,Charity & Social Causes,Community & Culture
Charity & Social Causes,100 Cities Project: Newark | Dinner with Strangers Sept ‘25,City life can be lonely when you’re surrounded by so many people. Take the opportunity to meet other locals over dinner.,https://www.eventbrite.com/e/100-cities-project-newark-dinner-with-strangers-sept-25-tickets-1648868523139,2025-09-01T19:00:00-04:00,2025-09-30 22:00:00-04:00,40.7231264,-74.1416127,https://cdn.evbuc.com/images/1110168223/2590974569761/1/logo.20250901-000223,1648868523139,"Community & Culture, Food & Drink, Dating",Community & Culture,Food & Drink,Dating
Charity & Social Causes,Kids Give Back 2 Model Casting,DymeLyfe Productions is casting models for their second  annual Give Back event on November 1st! Sign up your child today!!,https://www.eventbrite.com/e/kids-give-back-2-model-casting-tickets-1721863101889,2025-09-28T16:00:00-04:00,2025-10-12 20:00:00-04:00,40.6972233,-73.98250260000002,https://cdn.evbuc.com/images/894940933/186292142134/1/logo.20241108-171256,1721863101889,"Community & Culture, Charity & Social Causes, Education",Community & Culture,Charity & Social Causes,Education
Charity & Social Causes,The Power of Communication: A Back-to-School Creative Writing Fundraiser,"Enjoy original stories by talented kids, stretch your literary muscles, and get to know creative writing education nonprofit Cosmic Writers.",https://www.eventbrite.com/e/the-power-of-communication-a-back-to-school-creative-writing-fundraiser-tickets-1608656447739,2025-09-30T18:00:00-04:00,2025-09-30 19:00:00-04:00,40.7613316,-73.9706626,https://cdn.evbuc.com/images/1100299983/1082136397693/1/logo.20250820-040551,1608656447739,"Education, Community & Culture, Charity & Social Causes",Education,Community & Culture,Charity & Social Causes
Community & Culture,Back to the Earth: Understanding Green Burial,"Join us for a hands-on, three-part program that invites participants to explore the philosophy, practice, and artistry of natural burial.",https://www.eventbrite.com/e/back-to-the-earth-understanding-green-burial-tickets-1571503622639,2025-09-28T14:00:00-04:00,2025-09-28 17:00:00-04:00,40.6579777,-73.9940634,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1091489783%2F2829258341421%2F1%2Foriginal.20250808-173530?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C329%2C2250%2C1125&s=d0067077bbbfe61b3f058fe6e7905dae,1571503622639,"Community & Culture, Home & Lifestyle, Education",Community & Culture,Home & Lifestyle,Education
Community & Culture,The Longest Table: Chelsea 2025,Get ready for The Longest Table Chelsea 2025! Connect. Create community. Eat + have fun.,https://www.eventbrite.com/e/the-longest-table-chelsea-2025-tickets-1578919995209,2025-10-05T12:00:00-04:00,2025-10-05 14:00:00-04:00,40.7464969,-74.0094471,https://cdn.evbuc.com/images/1112004853/2861956426951/1/logo.20250902-185402,1578919995209,"Community & Culture, Food & Drink, Charity & Social Causes",Community & Culture,Food & Drink,Charity & Social Causes
Community & Culture,The AI Mirror: How to Reclaim Our Humanity in an Age of Machine Thinking,The Anita and Antonio Gotto Lecture Series presents an exciting presentation on artificial intelligence with Professor Shannon Vallor,https://www.eventbrite.com/e/the-ai-mirror-how-to-reclaim-our-humanity-in-an-age-of-machine-thinking-tickets-1477998155269,2025-09-28T14:00:00-04:00,2025-09-28 15:00:00-04:00,40.76206,-73.9752479,https://cdn.evbuc.com/images/1069945293/271580568033/1/logo.20250709-153437,1477998155269,"STEM, Education, Community & Culture",STEM,Education,Community & Culture
Community & Culture,"""Alma Hispana"" Hispanic Heritage Month Celebration","""Alma Hispana"" Hispanic Heritage Month Celebration – Music, Food & Culture | Sept 28 at Hudson County Community College",https://www.eventbrite.com/e/alma-hispana-hispanic-heritage-month-celebration-tickets-1598758883859,2025-09-28T14:00:00-04:00,2025-09-28 16:00:00-04:00,40.7308921,-74.0659739,https://cdn.evbuc.com/images/1104296603/1573552488323/1/logo.20250825-130259,1598758883859,"Community & Culture, Music, Food & Drink",Community & Culture,Music,Food & Drink
Community & Culture,Ren Kreyol,"Rèn Kreyòl is a living symphony of Creole heritage, celebrating its richness and enduring influence on global music.",https://www.eventbrite.com/e/ren-kreyol-tickets-1256996463259,2025-10-04T19:00:00-04:00,2025-10-04 23:30:00-04:00,40.6954775,-73.9867728,https://cdn.evbuc.com/images/1004461363/149764832362/1/logo.20250409-011102,1256996463259,"Community & Culture, Music, Education",Community & Culture,Music,Education
Community & Culture,No Borders for Lovers,The art of vibration. A mystical blindfolded journey,https://www.eventbrite.com/e/no-borders-for-lovers-tickets-1702892490279,2025-10-08T19:00:00-04:00,2025-10-08 22:00:00-04:00,40.7239502,-73.99597299999999,https://cdn.evbuc.com/images/1017034333/1786340661393/1/logo.20250425-212343,1702892490279,"Community & Culture, Music, Dating",Community & Culture,Music,Dating
Community & Culture,THE IDEASMYTH SALON: Stories on Stage • 28 October 2025,Come join us at IDEASMYTH SALON for a night with top talent sneak previewing their next projects!,https://www.eventbrite.com/e/the-ideasmyth-salon-stories-on-stage-28-october-2025-tickets-1627000605609,2025-10-28T18:00:00-04:00,2025-10-28 22:00:00-04:00,40.73053609999999,-73.9859737,https://cdn.evbuc.com/images/1104091933/74331242787/1/logo.20250825-033747,1627000605609,"Community & Culture, Comedy & Performance, Education",Community & Culture,Comedy & Performance,Education
Community & Culture,Espanglish in NYC,This is Santi Espinosas new show ESPANGLISH,https://www.eventbrite.com/e/espanglish-in-nyc-tickets-1657920989309,2025-10-24T21:00:00-04:00,2025-10-24 23:00:00-04:00,40.7644318,-73.9856638,https://cdn.evbuc.com/images/1112389903/2598668815081/1/logo.20250903-002120,1657920989309,"Comedy & Performance, Community & Culture, Music",Comedy & Performance,Community & Culture,Music
Community & Culture,Winz-35 Presents: Brooklyn Dreams Open Mic!,Come share your talents at Winz-35s Brooklyn Dreams Open Mic every Wednesday at 8PM - its gonna be lit!,https://www.eventbrite.com/e/winz-35-presents-brooklyn-dreams-open-mic-tickets-1571899707339,2025-08-13T20:00:00-04:00,2025-10-08 21:30:00-04:00,40.6908465,-73.92475240000002,https://cdn.evbuc.com/images/892443933/127071611051/1/logo.20241105-194619,1571899707339,"Music, Comedy & Performance, Community & Culture",Music,Comedy & Performance,Community & Culture
Community & Culture,Open Hours,Come visit the Old Stone House during our public Open Hours.,https://www.eventbrite.com/e/open-hours-tickets-1443657852499,2025-08-08T12:00:00-04:00,2025-10-12 16:00:00-04:00,40.67298849999999,-73.98460229999999,https://cdn.evbuc.com/images/1094933463/22990859294/1/logo.20250813-170055,1443657852499,"Community & Culture, Education, Home & Lifestyle",Community & Culture,Education,Home & Lifestyle
Community & Culture,Mansion & Grounds Tour,"This in-depth tour of the Morris-Jumel Mansion explores the historical context of the homes architecture, site, and  former residents.",https://www.eventbrite.com/e/mansion-grounds-tour-tickets-117799261763,2020-09-10T11:00:00-04:00,2025-10-31 12:00:00-04:00,40.8344548,-73.93857270000001,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F110265415%2F142764430182%2F1%2Foriginal.20200902-173741?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C322%2C4288%2C2144&s=2e916fc0bb92672d10a5a35d8d8d2b5a,117799261763,"Community & Culture, Home & Lifestyle, Education",Community & Culture,Home & Lifestyle,Education
Community & Culture,Museum Admission,Explore the Dyckman Farmhouse Museum independently during our open hours this summer!,https://www.eventbrite.com/e/museum-admission-tickets-1366075631989,2025-05-21T12:00:00-04:00,2025-11-01 16:00:00-04:00,40.8673838,-73.9229408,https://cdn.evbuc.com/images/1030833933/1046925615553/1/logo.20250514-161412,1366075631989,"Community & Culture, Education, Home & Lifestyle",Community & Culture,Education,Home & Lifestyle
Community & Culture,Self-Guided Interior Tour,Book a self-guided tour of the Morris-Jumel Mansion (built in 1765) to learn more about the homes rich history and inhabitants.,https://www.eventbrite.com/e/self-guided-interior-tour-tickets-119292177113,2020-09-10T13:00:00-04:00,2025-10-31 16:00:00-04:00,40.8344548,-73.93857270000001,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F344828149%2F142764430182%2F1%2Foriginal.20200824-203643?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C40%2C1200%2C600&s=00e71727bb217b6ab3cc437c290d7327,119292177113,"Community & Culture, Home & Lifestyle, Education",Community & Culture,Home & Lifestyle,Education
Community & Culture,NYC Fungus Festival 2025,"Welcome to the third Fungus Festival, organized by the New York Mycological Society in partnership with Randalls Island Park Alliance",https://www.eventbrite.com/e/nyc-fungus-festival-2025-tickets-1603730895279,2025-10-05T11:00:00-04:00,2025-10-05 15:00:00-04:00,40.7841949,-73.92590330000002,https://cdn.evbuc.com/images/1100213783/1149880137503/1/logo.20250820-012601,1603730895279,"Community & Culture, Food & Drink, Education",Community & Culture,Food & Drink,Education
Community & Culture,NYC Mid-Autumn Fest 2025,"A day-long festival of NYC’s Asian-American Arts & Food Scene, featuring performance artists, creators, musicians/DJs, chefs, and artisans.",https://www.eventbrite.com/e/nyc-mid-autumn-fest-2025-tickets-1557830415709,2025-10-04T12:00:00-04:00,2025-10-05 04:00:00-04:00,40.6926229,-73.9884546,https://cdn.evbuc.com/images/1088114643/2120677017283/1/logo.20250804-212534,1557830415709,"Community & Culture, Food & Drink, Music",Community & Culture,Food & Drink,Music
Community & Culture,Sabores Mexico NYC,For the 1st year…We are excited to announce “ Sabores Mexico” in the heart of Times Square,https://www.eventbrite.com/e/sabores-mexico-nyc-tickets-1632744004269,2025-10-09T18:00:00-04:00,2025-10-09 21:00:00-04:00,40.76046679999999,-73.98425069999999,https://cdn.evbuc.com/images/1105668303/2877868708641/1/logo.20250826-175136,1632744004269,"Food & Drink, Community & Culture, Music",Food & Drink,Community & Culture,Music
Community & Culture,PUERTO RICAN FESTIVAL @ PERREO ON THE PIER - REGGAETON PARTY,Thursday to sundaylatin reggaeton party,https://www.eventbrite.com/e/puerto-rican-festival-perreo-on-the-pier-reggaeton-party-tickets-1669241228449,2025-09-19T19:00:00-04:00,2026-06-08 02:00:00-04:00,40.704517,-74.003123,https://cdn.evbuc.com/images/1119598583/2751387001211/1/logo.20250910-034525,1669241228449,"Nightlife & Parties, Music, Community & Culture",Nightlife & Parties,Music,Community & Culture
Community & Culture,"Fear, Failure, Risk-Taking – Strong Allies for Career Breakthroughs -  NYC",What holds you back can launch you forward. Join Life/Executive/Career Coach Jim Arnoff to expand your comfort zone.,https://www.eventbrite.com/e/fear-failure-risk-taking-strong-allies-for-career-breakthroughs-nyc-tickets-1485179996349,2025-10-07T18:30:00-04:00,2025-10-07 20:30:00-04:00,40.7431251,-73.98975209999999,https://cdn.evbuc.com/images/1107964623/767898029763/1/logo.20250828-184543,1485179996349,"Business, Education, Community & Culture",Business,Education,Community & Culture
Community & Culture,Death Cafe,The Death Cafe is a simple yet powerful idea: bring people together to openly discuss one of life’s greatest truths—death.,https://www.eventbrite.com/e/death-cafe-tickets-1571103044499,2025-12-16T18:30:00-05:00,2025-12-16 20:00:00-05:00,40.6579777,-73.9940634,https://cdn.evbuc.com/images/920393933/8938453233/1/logo.20241219-160054,1571103044499,"Community & Culture, Charity & Social Causes, Education",Community & Culture,Charity & Social Causes,Education
Community & Culture,"You Are What You Eat - a Writing Workshop, Open Mic + Potluck","A writing workshop, open mic, and potluck celebrating the ways food connects us to memory, culture, and identity",https://www.eventbrite.com/e/you-are-what-you-eat-a-writing-workshop-open-mic-potluck-tickets-1695493810629,2025-09-28T17:00:00-04:00,2025-09-28 20:00:00-04:00,40.7000637,-73.9295296,https://cdn.evbuc.com/images/1123101423/1942532141573/1/logo.20250913-180739,1695493810629,"Community & Culture, Food & Drink, Education",Community & Culture,Food & Drink,Education
Education,CONVENE: The Great Rewiring of Childhood with Jonathan Haidt,"How the Great Rewiring of Childhood Caused an International Mental Health Crisis, and How We Can Reverse It",https://www.eventbrite.com/e/convene-the-great-rewiring-of-childhood-with-jonathan-haidt-tickets-1657277815559,2025-10-10T11:00:00-04:00,2025-10-10 11:50:00-04:00,40.72088979999999,-74.0064314,https://cdn.evbuc.com/images/1118268493/2305723025113/1/logo.20250909-012729,1657277815559,"Education, Health & Fitness, Community & Culture",Education,Health & Fitness,Community & Culture
Education,The New York Public Librarys Annual College Fair,"Join us for NYPLs College Fair for on Wednesday, October 15, from 10 AM to 1 PM!",https://www.eventbrite.com/e/the-new-york-public-librarys-annual-college-fair-tickets-1544601898859,2025-10-15T10:00:00-04:00,2025-10-15 13:00:00-04:00,40.75803399999999,-73.9917031,https://cdn.evbuc.com/images/1084421513/203672242129/1/logo.20250730-124028,1544601898859,"Education, Community & Culture, Business",Education,Community & Culture,Business
Education,Access Family Program: Airplanes vs. Helicopters (Children),The Intrepid Museum offers Access Family Programs for children with developmental disabilities and their families!,https://www.eventbrite.com/e/access-family-program-airplanes-vs-helicopters-children-tickets-1606624419889,2025-10-05T11:00:00-04:00,2025-10-05 13:00:00-04:00,40.7645266,-73.99960759999999,https://cdn.evbuc.com/images/1099558463/978458457013/1/logo.20250819-141315,1606624419889,"Community & Culture, Education, STEM",Community & Culture,Education,STEM
Education,Choose Kids Not Polluters,Environmental art workshop with Climate Families NYC.,https://www.eventbrite.com/e/choose-kids-not-polluters-tickets-1712311793669,2025-09-28T15:00:00-04:00,2025-09-28 17:00:00-04:00,40.67298849999999,-73.98460229999999,https://cdn.evbuc.com/images/1132842183/22990859294/1/logo.20250923-161552,1712311793669,"Community & Culture, Education, Charity & Social Causes",Community & Culture,Education,Charity & Social Causes
Education,Educators Night: Banned Books Edition with Frederick Joseph,A chance for educators to mingle and network with one another and learn more about new titles and opportunities for your school!,https://www.eventbrite.com/e/educators-night-banned-books-edition-with-frederick-joseph-tickets-1623374580069,2025-10-07T19:30:00-04:00,2025-10-07 20:30:00-04:00,40.6861766,-73.9745672,https://cdn.evbuc.com/images/1109005013/202203143927/1/logo.20250829-193911,1623374580069,"Education, Community & Culture, Business",Education,Community & Culture,Business
Education,Educator Open House,Gallery Quest: An Immersive Education Challenge,https://www.eventbrite.com/e/educator-open-house-tickets-1712381000669,2025-10-02T16:00:00-04:00,2025-10-02 19:00:00-04:00,40.7425815,-74.1713888,https://cdn.evbuc.com/images/1127513583/79046713631/1/logo.20250917-211528,1712381000669,"Education, STEM, Community & Culture",Education,STEM,Community & Culture
Education,NSHS Family Fun Day!,"Come join us for a day of fun with your NSHS family - games, food, and laughter guaranteed!",https://www.eventbrite.com/e/nshs-family-fun-day-tickets-1736309381099,2025-10-18T11:00:00-04:00,2025-10-18 14:00:00-04:00,40.7529326,-73.9085305,https://cdn.evbuc.com/images/1133622723/2474781804271/1/logo.20250924-055702,1736309381099,"Community & Culture, Food & Drink, Education",Community & Culture,Food & Drink,Education
Education,Explore Schools Fall Festival,Enjoy fun games and free dental screenings by Lasante Health Center! Dress as your favorite storybook character!,https://www.eventbrite.com/e/explore-schools-fall-festival-tickets-1720697304959,2025-10-25T12:00:00-04:00,2025-10-25 15:00:00-04:00,40.6564304,-73.9513202,https://cdn.evbuc.com/images/1129403183/1099055981483/1/logo.20250919-155540,1720697304959,"Community & Culture, Health & Fitness, Education",Community & Culture,Health & Fitness,Education
Education,Harlem Charter School Fair & Kids Activity Expo,Join us for a fun-filled day of exploring educational options in our community!,https://www.eventbrite.com/e/harlem-charter-school-fair-kids-activity-expo-tickets-1703989842489,2026-01-10T12:00:00-05:00,2026-01-10 15:00:00-05:00,40.7935092,-73.9386916,https://cdn.evbuc.com/images/1126986463/284482157375/1/logo.20250917-143001,1703989842489,"Education, Community & Culture, Charity & Social Causes",Education,Community & Culture,Charity & Social Causes
Education,GO FISH!,BATTERY PARK CITY’S CELEBRATION OF LIFE IN THE HUDSON ESTUARY,https://www.eventbrite.com/e/go-fish-tickets-1400333387859,2025-10-04T10:30:00-04:00,2025-10-04 13:00:00-04:00,40.7053451,-74.0188119,https://cdn.evbuc.com/images/1046929093/115136999501/1/logo.20250605-195700,1400333387859,"Community & Culture, Education, STEM",Community & Culture,Education,STEM
Education,Green-Wood on Wheels: Stroller-Friendly Walking Tour,Looking for a peaceful outdoor space to take a stroll with your baby? Join us at Green-Wood for a stroller-friendly walk.,https://www.eventbrite.com/e/green-wood-on-wheels-stroller-friendly-walking-tour-tickets-1334108978869,2025-04-30T10:30:00-04:00,2025-11-28 11:30:00-05:00,40.6579777,-73.9940634,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F993044373%2F8938453233%2F1%2Foriginal.20250326-110853?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C209%2C974%2C487&s=09abae54dd43a4a86fc19ad988d3d317,1334108978869,"Community & Culture, Health & Fitness, Education",Community & Culture,Health & Fitness,Education
